brand,id,value,year,model,version
Audi,5496,53134,2012,A1, 1.4 TFSI 122cv S-tronic 3p
Audi,5496,50770,2011,A1, 1.4 TFSI 122cv S-tronic 3p
Audi,6293,167640,2013,A1, 2.0 TFSI Quattro 256cv 3p
Audi,6143,77041,2014,A1, Sport 1.4 TFSI 185cv 3p S-tronic
Audi,6143,66416,2013,A1, Sport 1.4 TFSI 185cv 3p S-tronic
Audi,6143,56495,2012,A1, Sport 1.4 TFSI 185cv 3p S-tronic
Audi,7727,123326,32000,A1, Sport. S Edition 1.4 TFSI 5p S-tronic
Audi,7727,111252,2017,A1, Sport. S Edition 1.4 TFSI 5p S-tronic
Audi,7727,94822,2016,A1, Sport. S Edition 1.4 TFSI 5p S-tronic
Audi,6201,83970,2015,A1, Sportback 1.4 TFSI 185cv 5p S-tronic
Audi,6201,76737,2014,A1, Sportback 1.4 TFSI 185cv 5p S-tronic
Audi,6201,72132,2013,A1, Sportback 1.4 TFSI 185cv 5p S-tronic
Audi,6200,113964,32000,A1, Sportback 1.4 TFSI 5p S-tronic
Audi,6200,101315,2017,A1, Sportback 1.4 TFSI 5p S-tronic
Audi,6200,86278,2016,A1, Sportback 1.4 TFSI 5p S-tronic
Audi,6200,73791,2015,A1, Sportback 1.4 TFSI 5p S-tronic
Audi,6200,69227,2014,A1, Sportback 1.4 TFSI 5p S-tronic
Audi,6200,61546,2013,A1, Sportback 1.4 TFSI 5p S-tronic
Audi,7418,128639,32000,A1, Sportback 1.8 TFSI 192cv 5p S-tronic
Audi,7418,111483,2017,A1, Sportback 1.8 TFSI 192cv 5p S-tronic
Audi,7418,103132,2016,A1, Sportback 1.8 TFSI 192cv 5p S-tronic
Audi,4154,35656,2007,A3, 1.6 8V 102cv 3p
Audi,6950,179100,32000,A3, Cabriolet 1.8 16V TFSI 180cv S-tronic
Audi,6950,140536,2016,A3, Cabriolet 1.8 16V TFSI 180cv S-tronic
Audi,6950,136187,2015,A3, Cabriolet 1.8 16V TFSI 180cv S-tronic
Audi,7419,161577,32000,A3, Sed. Ambition 2.0 TSFI 220cv S-tronic
Audi,7419,141803,2018,A3, Sed. Ambition 2.0 TSFI 220cv S-tronic
Audi,7419,135050,2017,A3, Sed. Ambition 2.0 TSFI 220cv S-tronic
Audi,7419,121377,2016,A3, Sed. Ambition 2.0 TSFI 220cv S-tronic
Audi,6689,102953,2016,A3, Sed.1.8/1.8 Ambit.16V TB FSI S-tronic
Audi,6689,93053,2015,A3, Sed.1.8/1.8 Ambit.16V TB FSI S-tronic
Audi,6689,82335,2014,A3, Sed.1.8/1.8 Ambit.16V TB FSI S-tronic
Audi,7391,122832,32000,A3, Sedan 1.4 TFSI Flex Tiptronic 4p
Audi,7391,107929,2018,A3, Sedan 1.4 TFSI Flex Tiptronic 4p
Audi,7391,103611,2017,A3, Sedan 1.4 TFSI Flex Tiptronic 4p
Audi,7391,92969,2016,A3, Sedan 1.4 TFSI Flex Tiptronic 4p
Audi,6768,87306,2016,A3, Sedan 1.4/ Attra. 16V TB FSI S-tronic
Audi,6768,78009,2015,A3, Sedan 1.4/ Attra. 16V TB FSI S-tronic
Audi,6768,72492,2014,A3, Sedan 1.4/ Attra. 16V TB FSI S-tronic
Audi,6461,76028,2014,A3, Sport 1.8 16V TFSI S-Tronic 3p
Audi,6461,73418,2013,A3, Sport 1.8 16V TFSI S-Tronic 3p
Audi,5125,78231,2013,A3, Sport 2.0 16V TFSI S Tronic
Audi,5125,57189,2012,A3, Sport 2.0 16V TFSI S Tronic
Audi,5125,51573,2011,A3, Sport 2.0 16V TFSI S Tronic
Audi,5125,49419,2010,A3, Sport 2.0 16V TFSI S Tronic
Audi,6510,126385,32000,A3, Sportback 1.4 TFSI S-Tronic
Audi,6510,110839,2018,A3, Sportback 1.4 TFSI S-Tronic
Audi,6510,106179,2017,A3, Sportback 1.4 TFSI S-Tronic
Audi,6510,91274,2016,A3, Sportback 1.4 TFSI S-Tronic
Audi,6510,76183,2015,A3, Sportback 1.4 TFSI S-Tronic
Audi,6510,69727,2014,A3, Sportback 1.4 TFSI S-Tronic
Audi,4155,48101,2010,A3, Sportback 1.6 8V 102cv 5p
Audi,4155,46499,2009,A3, Sportback 1.6 8V 102cv 5p
Audi,4155,43085,2008,A3, Sportback 1.6 8V 102cv 5p
Audi,4155,36689,2007,A3, Sportback 1.6 8V 102cv 5p
Audi,6511,147127,32000,A3, Sportback 1.8 16V TFSI S-Tronic 5p
Audi,6511,112676,2016,A3, Sportback 1.8 16V TFSI S-Tronic 5p
Audi,6511,89712,2015,A3, Sportback 1.8 16V TFSI S-Tronic 5p
Audi,6511,80226,2014,A3, Sportback 1.8 16V TFSI S-Tronic 5p
Audi,4156,55851,2011,A3, Sportback 2.0 16V TFSI Mec.
Audi,4156,53898,2010,A3, Sportback 2.0 16V TFSI Mec.
Audi,4156,48221,2009,A3, Sportback 2.0 16V TFSI Mec.
Audi,4156,45514,2008,A3, Sportback 2.0 16V TFSI Mec.
Audi,4156,40457,2007,A3, Sportback 2.0 16V TFSI Mec.
Audi,4157,71491,2013,A3, Sportback 2.0 16V TFSI S-Tronic
Audi,4157,62326,2012,A3, Sportback 2.0 16V TFSI S-Tronic
Audi,4157,56550,2011,A3, Sportback 2.0 16V TFSI S-Tronic
Audi,4157,54121,2010,A3, Sportback 2.0 16V TFSI S-Tronic
Audi,4157,48800,2009,A3, Sportback 2.0 16V TFSI S-Tronic
Audi,4157,46643,2008,A3, Sportback 2.0 16V TFSI S-Tronic
Audi,4157,40968,2007,A3, Sportback 2.0 16V TFSI S-Tronic
Audi,73,127300,2016,A4, 1.8 Avant Turbo Tip./ Multitronic
Audi,73,105984,2015,A4, 1.8 Avant Turbo Tip./ Multitronic
Audi,73,44010,2008,A4, 1.8 Avant Turbo Tip./ Multitronic
Audi,73,42622,2007,A4, 1.8 Avant Turbo Tip./ Multitronic
Audi,74,125314,32000,A4, 1.8 Tip./ Multitronic Turbo
Audi,74,106578,2016,A4, 1.8 Tip./ Multitronic Turbo
Audi,74,90010,2015,A4, 1.8 Tip./ Multitronic Turbo
Audi,74,40171,2008,A4, 1.8 Tip./ Multitronic Turbo
Audi,74,37721,2007,A4, 1.8 Tip./ Multitronic Turbo
Audi,4843,82164,2014,A4, 2.0 16V TFSI 183/180cv Multitronic
Audi,4843,75535,2013,A4, 2.0 16V TFSI 183/180cv Multitronic
Audi,4843,63471,2012,A4, 2.0 16V TFSI 183/180cv Multitronic
Audi,4843,57660,2011,A4, 2.0 16V TFSI 183/180cv Multitronic
Audi,4843,55562,2010,A4, 2.0 16V TFSI 183/180cv Multitronic
Audi,4843,51513,2009,A4, 2.0 16V TFSI 183/180cv Multitronic
Audi,4182,65566,2011,A4, 2.0 16V TFSI 200/ 214cv Multitronic
Audi,4182,63330,2010,A4, 2.0 16V TFSI 200/ 214cv Multitronic
Audi,4182,55652,2009,A4, 2.0 16V TFSI 200/ 214cv Multitronic
Audi,4182,51793,2008,A4, 2.0 16V TFSI 200/ 214cv Multitronic
Audi,4182,40250,2007,A4, 2.0 16V TFSI 200/ 214cv Multitronic
Audi,6144,118151,2014,A4, 2.0 16V TFSI Quattro Stronic
Audi,6144,86578,2013,A4, 2.0 16V TFSI Quattro Stronic
Audi,6145,131851,2014,A4, 2.0 Avant 16V TFSI Quattro Stronic
Audi,6145,126276,2013,A4, 2.0 Avant 16V TFSI Quattro Stronic
Audi,7750,194998,32000,A4, 2.0 Avant Ambi. 2.0 16V TFSi S tronic
Audi,7750,178606,2017,A4, 2.0 Avant Ambi. 2.0 16V TFSi S tronic
Audi,4844,84761,2014,A4, 2.0 Avant TFSI 183/180cv Multitroni
Audi,4844,79635,2013,A4, 2.0 Avant TFSI 183/180cv Multitroni
Audi,4844,66896,2012,A4, 2.0 Avant TFSI 183/180cv Multitroni
Audi,4844,62681,2011,A4, 2.0 Avant TFSI 183/180cv Multitroni
Audi,4844,58748,2010,A4, 2.0 Avant TFSI 183/180cv Multitroni
Audi,4844,54823,2009,A4, 2.0 Avant TFSI 183/180cv Multitroni
Audi,4183,82943,2011,A4, 2.0 Avant TFSI 200/214cv Multitron.
Audi,4183,75467,2010,A4, 2.0 Avant TFSI 200/214cv Multitron.
Audi,4183,69139,2009,A4, 2.0 Avant TFSI 200/214cv Multitron.
Audi,4183,52524,2008,A4, 2.0 Avant TFSI 200/214cv Multitron.
Audi,4183,42530,2007,A4, 2.0 Avant TFSI 200/214cv Multitron.
Audi,4286,63593,2008,A4, 3.2 FSI 24V 255cv Multitronic
Audi,4286,59645,2007,A4, 3.2 FSI 24V 255cv Multitronic
Audi,4731,101396,2012,A4, 3.2 FSI 24V 269cv Quattro Tiptronic
Audi,4731,86686,2011,A4, 3.2 FSI 24V 269cv Quattro Tiptronic
Audi,4731,74421,2010,A4, 3.2 FSI 24V 269cv Quattro Tiptronic
Audi,4731,64740,2009,A4, 3.2 FSI 24V 269cv Quattro Tiptronic
Audi,4287,67622,2008,A4, 3.2 FSI Avant 24V 255cv Multitronic
Audi,4287,63430,2007,A4, 3.2 FSI Avant 24V 255cv Multitronic
Audi,4935,108451,2012,A4, 3.2 FSI Avant 24V Quattro S Tronic
Audi,4935,99563,2011,A4, 3.2 FSI Avant 24V Quattro S Tronic
Audi,4935,84451,2010,A4, 3.2 FSI Avant 24V Quattro S Tronic
Audi,4935,71965,2009,A4, 3.2 FSI Avant 24V Quattro S Tronic
Audi,4288,90568,2007,A4, 3.2 FSI Cabriolet 24V 255cv Multitron
Audi,7717,187532,32000,A4, Ambiente 2.0 TFSI 190cv S tronic
Audi,7717,170711,2018,A4, Ambiente 2.0 TFSI 190cv S tronic
Audi,7717,165305,2017,A4, Ambiente 2.0 TFSI 190cv S tronic
Audi,7717,155246,2016,A4, Ambiente 2.0 TFSI 190cv S tronic
Audi,7894,247947,32000,A4, Ambition 2.0 TFSI Quattro S tronic
Audi,7894,223696,2018,A4, Ambition 2.0 TFSI Quattro S tronic
Audi,7894,216305,2017,A4, Ambition 2.0 TFSI Quattro S tronic
Audi,7656,167295,32000,A4, Attraction 2.0 TFSI 190cv S tronic
Audi,7656,151401,2018,A4, Attraction 2.0 TFSI 190cv S tronic
Audi,7656,137199,2017,A4, Attraction 2.0 TFSI 190cv S tronic
Audi,7656,126862,2016,A4, Attraction 2.0 TFSI 190cv S tronic
Audi,7537,179097,32000,A4, Launch Edition 2.0 TFSI 190cv S troni
Audi,7537,163277,2017,A4, Launch Edition 2.0 TFSI 190cv S troni
Audi,7537,152215,2016,A4, Launch Edition 2.0 TFSI 190cv S troni
Audi,4798,66896,2009,A5, 3.2 FSI 24V 269cv Multitronic
Audi,5126,103988,2011,A5, 3.2 FSI V6 24V 269cv Quattro Tiptroni
Audi,5126,92759,2010,A5, 3.2 FSI V6 24V 269cv Quattro Tiptroni
Audi,7999,215628,32000,A5, Ambiente Sportb. 2.0 TFSI S tonic
Audi,7999,193356,2018,A5, Ambiente Sportb. 2.0 TFSI S tonic
Audi,8000,267551,32000,A5, Ambit. Plus Sport. 2.0 TFSI S tronic
Audi,8000,237713,2018,A5, Ambit. Plus Sport. 2.0 TFSI S tronic
Audi,8001,240582,32000,A5, Ambit. Sport. 2.0 TFSI S tronic
Audi,8001,212208,2018,A5, Ambit. Sport. 2.0 TFSI S tronic
Audi,8002,191289,32000,A5, Attraction Sportb. 2.0 TFSI S tronic
Audi,8002,168381,2018,A5, Attraction Sportb. 2.0 TFSI S tronic
Audi,6082,197454,2016,A5, Cabriolet 2.0 TFSI Quattro Stronic
Audi,6082,172948,2015,A5, Cabriolet 2.0 TFSI Quattro Stronic
Audi,6082,163106,2014,A5, Cabriolet 2.0 TFSI Quattro Stronic
Audi,6082,140285,2013,A5, Cabriolet 2.0 TFSI Quattro Stronic
Audi,6082,134699,2012,A5, Cabriolet 2.0 TFSI Quattro Stronic
Audi,6083,177471,2016,A5, Coupê 2.0 TFSI Quattro Stronic
Audi,6083,147403,2015,A5, Coupê 2.0 TFSI Quattro Stronic
Audi,6083,135265,2014,A5, Coupê 2.0 TFSI Quattro Stronic
Audi,6083,130695,2013,A5, Coupê 2.0 TFSI Quattro Stronic
Audi,6083,126588,2012,A5, Coupê 2.0 TFSI Quattro Stronic
Audi,6084,182409,2016,A5, Sportb. 2.0 16V TFSI Quat. S-tronic
Audi,6084,130280,2015,A5, Sportb. 2.0 16V TFSI Quat. S-tronic
Audi,6084,115418,2014,A5, Sportb. 2.0 16V TFSI Quat. S-tronic
Audi,6084,105985,2013,A5, Sportb. 2.0 16V TFSI Quat. S-tronic
Audi,6084,101465,2012,A5, Sportb. 2.0 16V TFSI Quat. S-tronic
Audi,7022,159658,32000,A5, Sportback 1.8 TFSI 170cv Multi.
Audi,7022,135249,2017,A5, Sportback 1.8 TFSI 170cv Multi.
Audi,7022,130133,2016,A5, Sportback 1.8 TFSI 170cv Multi.
Audi,7022,110760,2015,A5, Sportback 1.8 TFSI 170cv Multi.
Audi,6043,104464,2014,A5, Sportback 2.0 16V TFSI 180cv Multi.
Audi,6043,94351,2013,A5, Sportback 2.0 16V TFSI 180cv Multi.
Audi,6043,87633,2012,A5, Sportback 2.0 16V TFSI 180cv Multi.
Audi,5234,82952,2011,A5, Sportback 2.0 16V TFSI 211cv Multi.
Audi,5234,78329,2010,A5, Sportback 2.0 16V TFSI 211cv Multi.
Audi,7254,297173,32000,A6, 2.0 TFSI 252cv S tronic 4p
Audi,7254,257337,2018,A6, 2.0 TFSI 252cv S tronic 4p
Audi,7254,249403,2017,A6, 2.0 TFSI 252cv S tronic 4p
Audi,7254,205329,2016,A6, 2.0 TFSI 252cv S tronic 4p
Audi,7254,168292,2015,A6, 2.0 TFSI 252cv S tronic 4p
Audi,122,71115,2007,A6, 3.0 Avant V6 30V 218cv Multitronic 5p
Audi,5374,197890,2012,A6, 3.0 Avant. TB FSI V6 Quattro Tip. 5p
Audi,5374,184429,2011,A6, 3.0 Avant. TB FSI V6 Quattro Tip. 5p
Audi,5374,135372,2010,A6, 3.0 Avant. TB FSI V6 Quattro Tip. 5p
Audi,5374,129903,2009,A6, 3.0 Avant. TB FSI V6 Quattro Tip. 5p
Audi,6413,221056,2014,A6, 3.0 Avant.TFSI V6 Quattro S tronic 5p
Audi,6413,214185,2013,A6, 3.0 Avant.TFSI V6 Quattro S tronic 5p
Audi,4958,155623,2012,A6, 3.0 TB FSI V6 Quattro Tiptronic
Audi,4958,99179,2011,A6, 3.0 TB FSI V6 Quattro Tiptronic
Audi,4958,95036,2010,A6, 3.0 TB FSI V6 Quattro Tiptronic
Audi,4958,92006,2009,A6, 3.0 TB FSI V6 Quattro Tiptronic
Audi,6414,360225,32000,A6, 3.0 TFSI V6 Quattro S tronic 4p
Audi,6414,328951,2018,A6, 3.0 TFSI V6 Quattro S tronic 4p
Audi,6414,315195,2017,A6, 3.0 TFSI V6 Quattro S tronic 4p
Audi,6414,302119,2016,A6, 3.0 TFSI V6 Quattro S tronic 4p
Audi,6414,240393,2015,A6, 3.0 TFSI V6 Quattro S tronic 4p
Audi,6414,194294,2014,A6, 3.0 TFSI V6 Quattro S tronic 4p
Audi,6414,165791,2013,A6, 3.0 TFSI V6 Quattro S tronic 4p
Audi,4526,81308,2008,A6, 3.2 FSI 24V 255cv Multitronic
Audi,4526,77007,2007,A6, 3.2 FSI 24V 255cv Multitronic
Audi,125,134413,2008,A6, 4.2 Quattro Tiptronic
Audi,6462,408036,32000,A6, Allroad 3.0 TFSI V6 Quattro S tronic
Audi,6462,365979,2017,A6, Allroad 3.0 TFSI V6 Quattro S tronic
Audi,6462,314284,2016,A6, Allroad 3.0 TFSI V6 Quattro S tronic
Audi,6462,281836,2015,A6, Allroad 3.0 TFSI V6 Quattro S tronic
Audi,6462,227577,2014,A6, Allroad 3.0 TFSI V6 Quattro S tronic
Audi,6462,201755,2013,A6, Allroad 3.0 TFSI V6 Quattro S tronic
Audi,7447,326450,32000,A7, Sportback 2.0 TFSI S Tronic
Audi,7447,272928,2016,A7, Sportback 2.0 TFSI S Tronic
Audi,7447,246370,2015,A7, Sportback 2.0 TFSI S Tronic
Audi,5549,411870,32000,A7, Sportback 3.0 TFSI Quattro S Tronic
Audi,5549,356247,2018,A7, Sportback 3.0 TFSI Quattro S Tronic
Audi,5549,335319,2017,A7, Sportback 3.0 TFSI Quattro S Tronic
Audi,5549,316949,2016,A7, Sportback 3.0 TFSI Quattro S Tronic
Audi,5549,258916,2015,A7, Sportback 3.0 TFSI Quattro S Tronic
Audi,5549,201466,2014,A7, Sportback 3.0 TFSI Quattro S Tronic
Audi,5549,180559,2013,A7, Sportback 3.0 TFSI Quattro S Tronic
Audi,5549,159428,2012,A7, Sportback 3.0 TFSI Quattro S Tronic
Audi,5549,134147,2011,A7, Sportback 3.0 TFSI Quattro S Tronic
Audi,7127,512635,32000,A8, 3.0 TFSI 310cv Quattro Tiptronic 4p
Audi,7127,473393,2016,A8, 3.0 TFSI 310cv Quattro Tiptronic 4p
Audi,7127,330312,2015,A8, 3.0 TFSI 310cv Quattro Tiptronic 4p
Audi,6631,615297,32000,A8, 4.0 TFSI Quattro Tiptronic
Audi,6631,544536,2017,A8, 4.0 TFSI Quattro Tiptronic
Audi,6631,525450,2016,A8, 4.0 TFSI Quattro Tiptronic
Audi,6631,418545,2015,A8, 4.0 TFSI Quattro Tiptronic
Audi,6631,397757,2013,A8, 4.0 TFSI Quattro Tiptronic
Audi,126,388731,2013,A8, 4.2 Quattro Tiptronic
Audi,126,282845,2012,A8, 4.2 Quattro Tiptronic
Audi,126,198772,2011,A8, 4.2 Quattro Tiptronic
Audi,126,184884,2008,A8, 4.2 Quattro Tiptronic
Audi,126,161740,2007,A8, 4.2 Quattro Tiptronic
Audi,5717,868930,32000,A8, 6.3 W12 48V Quattro Tiptronic
Audi,5717,765115,2017,A8, 6.3 W12 48V Quattro Tiptronic
Audi,5717,740975,2016,A8, 6.3 W12 48V Quattro Tiptronic
Audi,5717,608322,2015,A8, 6.3 W12 48V Quattro Tiptronic
Audi,5717,533510,2014,A8, 6.3 W12 48V Quattro Tiptronic
Audi,5717,509444,2013,A8, 6.3 W12 48V Quattro Tiptronic
Audi,5717,483824,2012,A8, 6.3 W12 48V Quattro Tiptronic
Audi,7255,159494,32000,Q3, 1.4 TFSI/TFSI Flex S-tronic 5p
Audi,7255,146359,2018,Q3, 1.4 TFSI/TFSI Flex S-tronic 5p
Audi,7255,138755,2017,Q3, 1.4 TFSI/TFSI Flex S-tronic 5p
Audi,7255,118306,2016,Q3, 1.4 TFSI/TFSI Flex S-tronic 5p
Audi,6044,184640,32000,Q3, 2.0 TFSI Quat. 170/180cv S-tronic 5p
Audi,6044,167468,2018,Q3, 2.0 TFSI Quat. 170/180cv S-tronic 5p
Audi,6044,154045,2017,Q3, 2.0 TFSI Quat. 170/180cv S-tronic 5p
Audi,6044,134508,2016,Q3, 2.0 TFSI Quat. 170/180cv S-tronic 5p
Audi,6044,107697,2015,Q3, 2.0 TFSI Quat. 170/180cv S-tronic 5p
Audi,6044,97237,2014,Q3, 2.0 TFSI Quat. 170/180cv S-tronic 5p
Audi,6044,90107,2013,Q3, 2.0 TFSI Quat. 170/180cv S-tronic 5p
Audi,6045,210394,32000,Q3, 2.0 TFSI Quat. 211/220cv S-tronic 5p
Audi,6045,187302,2017,Q3, 2.0 TFSI Quat. 211/220cv S-tronic 5p
Audi,6045,137753,2016,Q3, 2.0 TFSI Quat. 211/220cv S-tronic 5p
Audi,6045,112178,2015,Q3, 2.0 TFSI Quat. 211/220cv S-tronic 5p
Audi,6045,102384,2014,Q3, 2.0 TFSI Quat. 211/220cv S-tronic 5p
Audi,6045,93124,2013,Q3, 2.0 TFSI Quat. 211/220cv S-tronic 5p
Audi,6573,257966,32000,Q5, 2.0 16V TFSI 225cv Quattro Tiptronic
Audi,6573,215693,2017,Q5, 2.0 16V TFSI 225cv Quattro Tiptronic
Audi,6573,167871,2016,Q5, 2.0 16V TFSI 225cv Quattro Tiptronic
Audi,6573,159697,2015,Q5, 2.0 16V TFSI 225cv Quattro Tiptronic
Audi,6573,135590,2014,Q5, 2.0 16V TFSI 225cv Quattro Tiptronic
Audi,6573,125165,2013,Q5, 2.0 16V TFSI 225cv Quattro Tiptronic
Audi,4936,129700,2013,Q5, 2.0 16V TFSI Quattro S Tronic
Audi,4936,96612,2012,Q5, 2.0 16V TFSI Quattro S Tronic
Audi,4936,84619,2011,Q5, 2.0 16V TFSI Quattro S Tronic
Audi,4936,81598,2010,Q5, 2.0 16V TFSI Quattro S Tronic
Audi,4936,72641,2009,Q5, 2.0 16V TFSI Quattro S Tronic
Audi,6486,299157,32000,Q5, 3.0 V6 TFSI 272cv Quattro Tiptronic
Audi,6486,235528,2016,Q5, 3.0 V6 TFSI 272cv Quattro Tiptronic
Audi,6486,203298,2015,Q5, 3.0 V6 TFSI 272cv Quattro Tiptronic
Audi,6486,161275,2014,Q5, 3.0 V6 TFSI 272cv Quattro Tiptronic
Audi,6486,154628,2013,Q5, 3.0 V6 TFSI 272cv Quattro Tiptronic
Audi,4959,137925,2012,Q5, 3.2 FSI V6 Quattro S Tronic
Audi,4959,105332,2011,Q5, 3.2 FSI V6 Quattro S Tronic
Audi,4959,94101,2010,Q5, 3.2 FSI V6 Quattro S Tronic
Audi,4959,90245,2009,Q5, 3.2 FSI V6 Quattro S Tronic
Audi,8036,276612,32000,Q5, Ambiente 2.0 TFSI Quattro S tronic
Audi,8036,243458,2018,Q5, Ambiente 2.0 TFSI Quattro S tronic
Audi,8037,294451,32000,Q5, Ambition 2.0 TFSI Quattro S tronic
Audi,8037,258860,2018,Q5, Ambition 2.0 TFSI Quattro S tronic
Audi,8038,246879,32000,Q5, Attraction 2.0 TFSI Quattro S tronic
Audi,8038,216252,2018,Q5, Attraction 2.0 TFSI Quattro S tronic
Audi,7917,422985,32000,Q7, 3.0 V6 TDI Quattro Tip. 5p Diesel
Audi,7917,390635,2018,Q7, 3.0 V6 TDI Quattro Tip. 5p Diesel
Audi,7917,378520,2017,Q7, 3.0 V6 TDI Quattro Tip. 5p Diesel
Audi,5445,416995,32000,Q7, 3.0 V6 TFSI 333cv Quattro Tip. 5p
Audi,5445,379197,2018,Q7, 3.0 V6 TFSI 333cv Quattro Tip. 5p
Audi,5445,356481,2017,Q7, 3.0 V6 TFSI 333cv Quattro Tip. 5p
Audi,5445,337225,2016,Q7, 3.0 V6 TFSI 333cv Quattro Tip. 5p
Audi,5445,242860,2015,Q7, 3.0 V6 TFSI 333cv Quattro Tip. 5p
Audi,5445,195186,2014,Q7, 3.0 V6 TFSI 333cv Quattro Tip. 5p
Audi,5445,170234,2013,Q7, 3.0 V6 TFSI 333cv Quattro Tip. 5p
Audi,5445,135595,2012,Q7, 3.0 V6 TFSI 333cv Quattro Tip. 5p
Audi,5445,118425,2011,Q7, 3.0 V6 TFSI 333cv Quattro Tip. 5p
Audi,4694,101646,2010,Q7, 3.6 V6 284cv Quattro Tiptronic
Audi,4694,97561,2009,Q7, 3.6 V6 284cv Quattro Tiptronic
Audi,4694,94455,2008,Q7, 3.6 V6 284cv Quattro Tiptronic
Audi,4184,122199,2010,Q7, 4.2 V8 40V 350cv Quattro Tiptronic
Audi,4184,116992,2009,Q7, 4.2 V8 40V 350cv Quattro Tiptronic
Audi,4184,95858,2008,Q7, 4.2 V8 40V 350cv Quattro Tiptronic
Audi,4184,77693,2007,Q7, 4.2 V8 40V 350cv Quattro Tiptronic
Audi,5235,426348,2012,R8, 4.2 V8 426cv Quattro R-tronic
Audi,5235,411699,2011,R8, 4.2 V8 426cv Quattro R-tronic
Audi,5235,380384,2010,R8, 4.2 V8 426cv Quattro R-tronic
Audi,5235,331896,2009,R8, 4.2 V8 426cv Quattro R-tronic
Audi,5235,306254,2008,R8, 4.2 V8 426cv Quattro R-tronic
Audi,5236,1162280,32000,R8, 5.2 V10 Quattro R-tronic/S-tronic
Audi,5236,1066950,2017,R8, 5.2 V10 Quattro R-tronic/S-tronic
Audi,5236,671400,2015,R8, 5.2 V10 Quattro R-tronic/S-tronic
Audi,5236,613812,2014,R8, 5.2 V10 Quattro R-tronic/S-tronic
Audi,5236,556468,2012,R8, 5.2 V10 Quattro R-tronic/S-tronic
Audi,5236,450146,2011,R8, 5.2 V10 Quattro R-tronic/S-tronic
Audi,5236,424065,2010,R8, 5.2 V10 Quattro R-tronic/S-tronic
Audi,5974,801668,2012,R8, GT 5.2 V10 560cv Quattro R-tronic
Audi,5550,798205,2016,R8, Spyder 5.2 Quattro R-tronic/S-tronic
Audi,5550,674510,2015,R8, Spyder 5.2 Quattro R-tronic/S-tronic
Audi,5550,651030,2014,R8, Spyder 5.2 Quattro R-tronic/S-tronic
Audi,5550,617937,2013,R8, Spyder 5.2 Quattro R-tronic/S-tronic
Audi,5550,599390,2012,R8, Spyder 5.2 Quattro R-tronic/S-tronic
Audi,5550,498536,2011,R8, Spyder 5.2 Quattro R-tronic/S-tronic
Audi,5550,460590,2010,R8, Spyder 5.2 Quattro R-tronic/S-tronic
Audi,6865,331386,32000,Rs, Q3 2.5 TFSI Quattro S-tronic 5p
Audi,6865,286573,2017,Rs, Q3 2.5 TFSI Quattro S-tronic 5p
Audi,6865,247252,2016,Rs, Q3 2.5 TFSI Quattro S-tronic 5p
Audi,6865,184572,2015,Rs, Q3 2.5 TFSI Quattro S-tronic 5p
Audi,6865,177346,2014,Rs, Q3 2.5 TFSI Quattro S-tronic 5p
Audi,5922,258412,2016,Rs3, Sportback 2.5 TFSI Quattro S-tronic
Audi,5922,223368,2013,Rs3, Sportback 2.5 TFSI Quattro S-tronic
Audi,5922,150539,2012,Rs3, Sportback 2.5 TFSI Quattro S-tronic
Audi,6487,313669,2015,Rs4, 4.2 Avant 32V FSI Quattro S-tronic
Audi,6487,304101,2014,Rs4, 4.2 Avant 32V FSI Quattro S-tronic
Audi,6487,286547,2013,Rs4, 4.2 Avant 32V FSI Quattro S-tronic
Audi,5410,357348,2015,Rs5, 4.2 FSI V8 450cv Quattro S-Tron. 2p
Audi,5410,319922,2014,Rs5, 4.2 FSI V8 450cv Quattro S-Tron. 2p
Audi,5410,308839,2013,Rs5, 4.2 FSI V8 450cv Quattro S-Tron. 2p
Audi,5410,259381,2012,Rs5, 4.2 FSI V8 450cv Quattro S-Tron. 2p
Audi,5410,180885,2011,Rs5, 4.2 FSI V8 450cv Quattro S-Tron. 2p
Audi,6690,687970,32000,Rs6, 4.0 Avant TFSI BI-TB Quattro Tip. 5p
Audi,6690,615110,2018,Rs6, 4.0 Avant TFSI BI-TB Quattro Tip. 5p
Audi,6690,580120,2017,Rs6, 4.0 Avant TFSI BI-TB Quattro Tip. 5p
Audi,6690,494516,2016,Rs6, 4.0 Avant TFSI BI-TB Quattro Tip. 5p
Audi,6690,425896,2015,Rs6, 4.0 Avant TFSI BI-TB Quattro Tip. 5p
Audi,6690,388802,2014,Rs6, 4.0 Avant TFSI BI-TB Quattro Tip. 5p
Audi,5335,408784,2011,Rs6, 5.0 Avant.FSI V10 Bi-TB Quattro Tip.
Audi,5335,395005,2010,Rs6, 5.0 Avant.FSI V10 Bi-TB Quattro Tip.
Audi,5336,405508,2011,Rs6, 5.0 FSI V10 Bi-TB Quattro Tip.
Audi,5336,327612,2010,Rs6, 5.0 FSI V10 Bi-TB Quattro Tip.
Audi,6883,747996,32000,Rs7, Sportback 4.0 TFSI Quattro Tiptronic
Audi,6883,667295,2018,Rs7, Sportback 4.0 TFSI Quattro Tiptronic
Audi,6883,640510,2017,Rs7, Sportback 4.0 TFSI Quattro Tiptronic
Audi,6883,526595,2016,Rs7, Sportback 4.0 TFSI Quattro Tiptronic
Audi,6883,493132,2015,Rs7, Sportback 4.0 TFSI Quattro Tiptronic
